ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TIPO,TOTAL_ELEM,CAPACIDAD_MAX
AR_178715,Espacio para Mayores,98,Barrio_69,14,Distrito_16,EN MANTENIMIENTO,403643.93080594594,4462010.786452965,ETRS89,40.522643365901956,-3.5825866652896257,AVENIDA,Calle_65,74,28043.0,Parque_84,,2023-05-24,,,Deportivas,,5.0
AR_863826,Espacio para Mayores,99,Barrio_4,9,Distrito_18,OPERATIVO,427477.1179231501,4477758.709313893,ETRS89,40.52197093519695,-3.590988031641619,CALLE,Calle_95,5,28046.0,Parque_69,,2024-09-11,,,Deportivas,,11.0
AR_859343,Parque Infantil,43,Barrio_15,4,Distrito_14,EN MANTENIMIENTO,424572.19154789683,4470741.874009377,ETRS89,40.25489247557604,-3.5246037945715076,AVENIDA,Calle_52,8,28042.0,Parque_62,,2024-07-23,,,Infantiles,,32.0
AR_487424,Parque Infantil,45,Barrio_73,3,Distrito_17,EN MANTENIMIENTO,432214.8315094891,4471842.062362573,ETRS89,40.82583698807679,-3.53379108120515,AVENIDA,Calle_63,44,28018.0,Parque_84,,2024-08-26,,,Infantiles,,41.0
AR_204848,Parque Infantil,21,Barrio_18,12,Distrito_3,OPERATIVO,440752.1105768298,4478355.013974914,ETRS89,40.96307631147299,-3.56390253765157,CALLE,Calle_55,134,28030.0,Parque_86,,2023-08-21,,,Deportivas,,9.0
AR_95030,Espacio para Mayores,3,Barrio_3,18,Distrito_18,OPERATIVO,407599.31749586517,4477805.429649778,ETRS89,40.21694326453666,-3.5440374779738377,AVENIDA,Calle_4,37,28025.0,Parque_18,,2024-06-03,,,Deportivas,,23.0
AR_150057,Zona Deportiva,99,Barrio_55,15,Distrito_7,OPERATIVO,426615.62865712977,4466548.480365825,ETRS89,40.2806081218223,-3.5932385896930366,AVENIDA,Calle_5,53,28011.0,Parque_88,,2023-04-03,,,Deportivas,,41.0
AR_756749,Parque Infantil,7,Barrio_71,1,Distrito_20,EN MANTENIMIENTO,435749.28557586623,4464694.793441554,ETRS89,40.05239963212413,-3.584558532251863,AVENIDA,Calle_95,108,28032.0,Parque_94,,2024-01-25,,,Mayores,,33.0
AR_467198,Zona Deportiva,15,Barrio_83,5,Distrito_17,OPERATIVO,443635.63030482386,4463838.378821146,ETRS89,40.436419732518026,-3.5289088104457718,AVENIDA,Calle_45,13,28009.0,Parque_88,,2023-04-10,,,Infantiles,,16.0
AR_737788,Espacio para Mayores,13,Barrio_92,19,Distrito_11,EN MANTENIMIENTO,426391.09393321583,4477748.461599308,ETRS89,40.65967204064133,-3.5334578955806997,AVENIDA,Calle_60,129,28040.0,Parque_18,,2023-10-13,,,Deportivas,,26.0
AR_411649,Zona Deportiva,60,Barrio_29,9,Distrito_10,EN MANTENIMIENTO,415951.266144164,4464974.070799999,ETRS89,40.96406837898625,-3.5465951909846805,CALLE,Calle_32,121,28045.0,Parque_29,,2023-03-18,,,Infantiles,,13.0
AR_473636,Espacio para Mayores,19,Barrio_55,18,Distrito_1,EN MANTENIMIENTO,434381.25901928917,4472186.246073359,ETRS89,40.335415126959354,-3.585940912135049,AVENIDA,Calle_62,22,28021.0,Parque_5,,2023-06-13,,,Mayores,,25.0
AR_590181,Parque Infantil,31,Barrio_63,10,Distrito_20,EN MANTENIMIENTO,419311.81407118373,4469941.534138112,ETRS89,40.388972701871445,-3.563818876248693,AVENIDA,Calle_39,130,28026.0,Parque_91,,2024-09-25,,,Mayores,,44.0
AR_551364,Zona Deportiva,34,Barrio_86,1,Distrito_12,EN MANTENIMIENTO,406743.38546430756,4465504.909793293,ETRS89,40.914883339398514,-3.556191337150016,AVENIDA,Calle_81,65,28012.0,Parque_8,,2024-02-11,,,Mayores,,37.0
AR_977555,Zona Deportiva,93,Barrio_85,11,Distrito_21,EN MANTENIMIENTO,412890.3066474373,4470818.409992037,ETRS89,40.79078016140714,-3.5828163201200347,AVENIDA,Calle_74,55,28020.0,Parque_7,,2024-06-03,,,Mayores,,48.0
AR_698795,Zona Deportiva,26,Barrio_63,2,Distrito_9,EN MANTENIMIENTO,436221.40782886936,4463037.171223116,ETRS89,40.17799694308603,-3.5798786243009904,CALLE,Calle_16,111,28034.0,Parque_62,,2024-05-31,,,Infantiles,,7.0
AR_579629,Parque Infantil,16,Barrio_96,12,Distrito_5,OPERATIVO,428383.6301611226,4472269.938959893,ETRS89,40.742366979163684,-3.5933290349339617,CALLE,Calle_44,18,28020.0,Parque_79,,2023-06-21,,,Mayores,,46.0
AR_890813,Zona Deportiva,77,Barrio_98,19,Distrito_17,OPERATIVO,415204.6282172452,4478039.888320866,ETRS89,40.253207723683204,-3.5796165310184236,CALLE,Calle_85,77,28013.0,Parque_23,,2023-10-25,,,Infantiles,,44.0
AR_28611,Espacio para Mayores,44,Barrio_53,1,Distrito_10,EN MANTENIMIENTO,442579.80222525523,4479548.635410436,ETRS89,40.906346690178445,-3.5425187247449412,AVENIDA,Calle_54,63,28010.0,Parque_75,,2024-04-02,,,Infantiles,,33.0
AR_413287,Parque Infantil,32,Barrio_85,5,Distrito_19,EN MANTENIMIENTO,415642.05048181274,4475100.4222543035,ETRS89,40.09804218020311,-3.5882072683893957,CALLE,Calle_77,111,28004.0,Parque_1,,2023-02-17,,,Mayores,,7.0
AR_729377,Parque Infantil,65,Barrio_96,20,Distrito_7,EN MANTENIMIENTO,449122.3010496296,4469312.274261869,ETRS89,40.57647814540168,-3.5125863274371305,AVENIDA,Calle_75,95,28013.0,Parque_25,,2023-04-08,,,Mayores,,50.0
AR_204253,Espacio para Mayores,96,Barrio_5,3,Distrito_9,EN MANTENIMIENTO,426988.11374405783,4475125.327279152,ETRS89,40.74579459380992,-3.5162687592202233,CALLE,Calle_99,13,28046.0,Parque_69,,2024-07-29,,,Mayores,,6.0
AR_339846,Zona Deportiva,64,Barrio_99,15,Distrito_12,OPERATIVO,405978.63259355834,4471448.046563419,ETRS89,40.89921024266094,-3.5523796626032227,CALLE,Calle_22,92,28024.0,Parque_83,,2023-01-16,,,Deportivas,,6.0
AR_901550,Espacio para Mayores,82,Barrio_7,6,Distrito_19,OPERATIVO,412836.86856060574,4465414.853889908,ETRS89,40.75627627656607,-3.5725797088424307,CALLE,Calle_71,131,28049.0,Parque_72,,2023-07-31,,,Mayores,,15.0
AR_885769,Espacio para Mayores,56,Barrio_61,3,Distrito_11,EN MANTENIMIENTO,438947.3062144934,4472845.1172266295,ETRS89,40.64197599579909,-3.507187749619734,CALLE,Calle_81,25,28002.0,Parque_35,,2024-09-23,,,Infantiles,,16.0
AR_304828,Parque Infantil,73,Barrio_94,21,Distrito_9,OPERATIVO,418175.02190036804,4465543.258922907,ETRS89,40.23572042093942,-3.59664890398026,CALLE,Calle_99,17,28023.0,Parque_26,,2023-01-18,,,Mayores,,22.0
AR_879891,Espacio para Mayores,82,Barrio_59,6,Distrito_18,OPERATIVO,400365.18766334513,4466629.974321931,ETRS89,40.40271030863881,-3.5975139257079185,AVENIDA,Calle_53,136,28001.0,Parque_16,,2022-11-01,,,Mayores,,10.0
AR_659214,Espacio para Mayores,91,Barrio_12,6,Distrito_12,EN MANTENIMIENTO,435229.25199085515,4464759.883141363,ETRS89,40.67166366258971,-3.5988656197185303,CALLE,Calle_98,122,28021.0,Parque_42,,2023-06-16,,,Infantiles,,31.0
AR_279080,Espacio para Mayores,14,Barrio_85,4,Distrito_6,OPERATIVO,438012.4198317904,4471002.455184409,ETRS89,40.127431768673944,-3.5109714938495395,CALLE,Calle_66,121,28035.0,Parque_34,,2023-03-28,,,Infantiles,,50.0
AR_278317,Espacio para Mayores,16,Barrio_82,17,Distrito_1,EN MANTENIMIENTO,405796.8463876569,4479972.875340177,ETRS89,40.80746583598537,-3.5872058689051802,CALLE,Calle_69,96,28044.0,Parque_64,,2024-08-27,,,Deportivas,,18.0
AR_75668,Parque Infantil,24,Barrio_8,5,Distrito_6,OPERATIVO,418413.33134244586,4462255.934050438,ETRS89,40.50101011106274,-3.510332406523158,CALLE,Calle_42,104,28034.0,Parque_72,,2022-11-10,,,Mayores,,5.0
AR_262219,Zona Deportiva,61,Barrio_67,3,Distrito_7,OPERATIVO,400618.4854318715,4478751.378882112,ETRS89,40.49374357904643,-3.5499356645318225,CALLE,Calle_1,78,28015.0,Parque_49,,2023-09-25,,,Mayores,,44.0
AR_592531,Parque Infantil,84,Barrio_27,5,Distrito_6,EN MANTENIMIENTO,440186.47268621664,4476466.898098551,ETRS89,40.68980112589824,-3.546756075429087,AVENIDA,Calle_35,43,28025.0,Parque_48,,2024-03-31,,,Deportivas,,13.0
AR_495677,Parque Infantil,43,Barrio_65,11,Distrito_17,EN MANTENIMIENTO,405875.4219802089,4476039.4317422705,ETRS89,40.3150862419773,-3.573849852652111,AVENIDA,Calle_49,38,28027.0,Parque_68,,2023-04-04,,,Deportivas,,46.0
AR_454745,Espacio para Mayores,29,Barrio_4,3,Distrito_19,OPERATIVO,437856.05052097095,4473887.687585672,ETRS89,40.15675328338557,-3.5509788589722993,AVENIDA,Calle_29,91,28015.0,Parque_43,,2023-05-06,,,Infantiles,,32.0
AR_476986,Parque Infantil,78,Barrio_39,13,Distrito_7,EN MANTENIMIENTO,424525.00856716605,4471195.8628056375,ETRS89,40.87917751563897,-3.5196774516473934,CALLE,Calle_10,132,28007.0,Parque_15,,2024-05-12,,,Mayores,,16.0
AR_243530,Espacio para Mayores,64,Barrio_27,7,Distrito_21,EN MANTENIMIENTO,423016.5405087081,4472830.0133309085,ETRS89,40.37068735023864,-3.564724206790689,CALLE,Calle_43,53,28025.0,Parque_53,,2024-08-13,,,Deportivas,,47.0
AR_147391,Zona Deportiva,25,Barrio_23,18,Distrito_3,OPERATIVO,415634.2350366943,4463333.218645517,ETRS89,40.77761564384029,-3.5537824075891034,AVENIDA,Calle_20,65,28030.0,Parque_71,,2024-09-01,,,Mayores,,25.0
AR_556030,Parque Infantil,12,Barrio_30,6,Distrito_9,EN MANTENIMIENTO,445122.6438722809,4477172.2228066325,ETRS89,40.77796062723951,-3.5079657683388694,CALLE,Calle_27,25,28050.0,Parque_24,,2023-05-09,,,Deportivas,,27.0
AR_207080,Espacio para Mayores,39,Barrio_20,7,Distrito_8,EN MANTENIMIENTO,403297.96230937407,4476413.127255814,ETRS89,40.925425296104635,-3.5537434833024446,CALLE,Calle_84,4,28014.0,Parque_8,,2023-03-31,,,Infantiles,,23.0
AR_563471,Espacio para Mayores,98,Barrio_67,1,Distrito_4,OPERATIVO,406897.2726672148,4475066.950058121,ETRS89,40.18403967880237,-3.515188716304557,AVENIDA,Calle_97,126,28042.0,Parque_51,,2024-10-03,,,Deportivas,,45.0
AR_947083,Espacio para Mayores,86,Barrio_6,20,Distrito_12,OPERATIVO,427815.197485681,4470233.128835326,ETRS89,40.04334358354255,-3.589180970209639,CALLE,Calle_38,31,28033.0,Parque_55,,2023-06-10,,,Mayores,,43.0
AR_804548,Espacio para Mayores,84,Barrio_17,6,Distrito_11,EN MANTENIMIENTO,436469.26975514187,4467813.98828165,ETRS89,40.722321836333194,-3.526645933520837,AVENIDA,Calle_85,82,28011.0,Parque_86,,2023-02-27,,,Mayores,,38.0
AR_133602,Parque Infantil,4,Barrio_17,19,Distrito_13,EN MANTENIMIENTO,406116.0300379865,4477225.503901295,ETRS89,40.07572296074704,-3.552803197091063,CALLE,Calle_69,95,28007.0,Parque_62,,2024-09-08,,,Mayores,,42.0
AR_551275,Parque Infantil,95,Barrio_8,8,Distrito_17,OPERATIVO,444366.42781464494,4475515.390340765,ETRS89,40.351935252653284,-3.579835639069002,CALLE,Calle_35,83,28041.0,Parque_17,,2023-07-03,,,Infantiles,,30.0
AR_617887,Parque Infantil,20,Barrio_26,14,Distrito_9,OPERATIVO,407308.8364043383,4475226.835927018,ETRS89,40.286089659356826,-3.5847670295343375,AVENIDA,Calle_22,121,28028.0,Parque_58,,2024-01-18,,,Infantiles,,33.0
AR_386963,Parque Infantil,97,Barrio_27,9,Distrito_11,EN MANTENIMIENTO,400637.34114448185,4463949.179230202,ETRS89,40.54944596600164,-3.589430638189813,AVENIDA,Calle_98,69,28020.0,Parque_68,,2023-02-11,,,Deportivas,,45.0
AR_725921,Zona Deportiva,21,Barrio_83,5,Distrito_16,EN MANTENIMIENTO,420556.2193841957,4472418.605739868,ETRS89,40.48454369359554,-3.532370669285674,AVENIDA,Calle_79,36,28039.0,Parque_16,,2023-01-17,,,Deportivas,,18.0
AR_113701,Parque Infantil,99,Barrio_46,18,Distrito_13,OPERATIVO,447492.08232726506,4469497.137110871,ETRS89,40.05471666412472,-3.542368835442706,AVENIDA,Calle_64,46,28034.0,Parque_71,,2024-07-11,,,Mayores,,14.0
AR_157984,Parque Infantil,74,Barrio_38,2,Distrito_1,OPERATIVO,408923.8759435619,4464625.774965236,ETRS89,40.50321868437067,-3.5726852561306304,CALLE,Calle_23,77,28038.0,Parque_6,,2024-04-15,,,Deportivas,,8.0
AR_326115,Espacio para Mayores,66,Barrio_30,19,Distrito_20,EN MANTENIMIENTO,435137.9502228971,4474473.580388769,ETRS89,40.956190720710495,-3.5041322015155303,AVENIDA,Calle_84,113,28005.0,Parque_69,,2023-03-28,,,Mayores,,5.0
AR_822323,Espacio para Mayores,10,Barrio_26,12,Distrito_18,EN MANTENIMIENTO,405739.79908741807,4478333.71754412,ETRS89,40.77153853134238,-3.578793217219727,CALLE,Calle_8,88,28009.0,Parque_11,,2023-11-29,,,Infantiles,,38.0
AR_102859,Parque Infantil,77,Barrio_46,19,Distrito_21,OPERATIVO,422225.87376518827,4474145.728517055,ETRS89,40.98935908028855,-3.57161738110981,CALLE,Calle_22,143,28047.0,Parque_87,,2024-01-25,,,Infantiles,,46.0
AR_72381,Espacio para Mayores,19,Barrio_21,20,Distrito_11,EN MANTENIMIENTO,415763.4903201128,4461289.982546779,ETRS89,40.31863476005881,-3.5152114530021463,CALLE,Calle_17,23,28025.0,Parque_27,,2024-01-13,,,Infantiles,,30.0
AR_772954,Parque Infantil,68,Barrio_29,12,Distrito_14,EN MANTENIMIENTO,400060.59719913756,4471270.083381507,ETRS89,40.71792591461449,-3.5363184673160837,CALLE,Calle_26,87,28050.0,Parque_60,,2024-09-23,,,Mayores,,8.0
AR_730093,Zona Deportiva,21,Barrio_77,9,Distrito_12,EN MANTENIMIENTO,412936.78488062276,4466151.881716793,ETRS89,40.330487683780746,-3.537218580826963,CALLE,Calle_53,84,28049.0,Parque_43,,2023-11-26,,,Infantiles,,31.0
AR_17418,Parque Infantil,9,Barrio_14,19,Distrito_2,EN MANTENIMIENTO,408672.1184072635,4465330.40581586,ETRS89,40.19448701055684,-3.5422472044878344,CALLE,Calle_53,137,28046.0,Parque_42,,2022-12-26,,,Infantiles,,18.0
AR_8022,Zona Deportiva,92,Barrio_26,7,Distrito_10,EN MANTENIMIENTO,405913.3640025055,4468089.49654354,ETRS89,40.63649291145624,-3.500564036425792,AVENIDA,Calle_33,17,28015.0,Parque_66,,2023-05-21,,,Mayores,,5.0
AR_541976,Parque Infantil,15,Barrio_22,6,Distrito_9,OPERATIVO,429458.7821818986,4474833.884730013,ETRS89,40.59519059515832,-3.5661566535578104,AVENIDA,Calle_27,73,28018.0,Parque_24,,2023-05-26,,,Deportivas,,39.0
AR_451736,Espacio para Mayores,69,Barrio_70,3,Distrito_8,EN MANTENIMIENTO,436642.67393498647,4468280.011266863,ETRS89,40.629882092635334,-3.592021990883344,AVENIDA,Calle_6,75,28046.0,Parque_58,,2024-02-26,,,Infantiles,,32.0
AR_73573,Zona Deportiva,4,Barrio_49,8,Distrito_20,EN MANTENIMIENTO,445782.2858511611,4464325.865794959,ETRS89,40.23974284115812,-3.5118938425686754,CALLE,Calle_50,4,28029.0,Parque_54,,2022-11-08,,,Mayores,,19.0
AR_369957,Espacio para Mayores,79,Barrio_7,8,Distrito_21,OPERATIVO,443654.12015065696,4473232.133173737,ETRS89,40.056611067909344,-3.521402389116372,AVENIDA,Calle_49,86,28015.0,Parque_60,,2024-09-25,,,Infantiles,,25.0
AR_318712,Zona Deportiva,45,Barrio_24,8,Distrito_4,EN MANTENIMIENTO,437984.5609524291,4472693.2754085045,ETRS89,40.11440609141188,-3.5671334903814365,AVENIDA,Calle_59,124,28008.0,Parque_51,,2024-08-24,,,Infantiles,,43.0
AR_492079,Zona Deportiva,82,Barrio_36,3,Distrito_21,EN MANTENIMIENTO,447663.4810793391,4466259.732821105,ETRS89,40.25935922272059,-3.5799008817505844,AVENIDA,Calle_66,112,28017.0,Parque_30,,2024-09-04,,,Infantiles,,26.0
AR_224577,Espacio para Mayores,15,Barrio_31,18,Distrito_5,OPERATIVO,446620.75507607125,4473584.319631014,ETRS89,40.136057050264576,-3.535088613073274,AVENIDA,Calle_81,64,28039.0,Parque_83,,2023-01-11,,,Deportivas,,44.0
AR_26764,Parque Infantil,56,Barrio_48,10,Distrito_1,EN MANTENIMIENTO,423268.51088986325,4462758.348477383,ETRS89,40.49414823011861,-3.5912008891272493,AVENIDA,Calle_29,44,28026.0,Parque_55,,2023-07-14,,,Infantiles,,12.0
AR_907205,Espacio para Mayores,14,Barrio_35,21,Distrito_17,OPERATIVO,419288.08425181755,4461988.722383947,ETRS89,40.02773255422501,-3.5247883469173615,AVENIDA,Calle_55,145,28039.0,Parque_90,,2024-07-07,,,Deportivas,,42.0
AR_341315,Parque Infantil,83,Barrio_8,19,Distrito_13,OPERATIVO,405542.0821048363,4464696.030132553,ETRS89,40.6103598461916,-3.5220418392522017,CALLE,Calle_66,107,28035.0,Parque_94,,2024-03-25,,,Mayores,,26.0
AR_101260,Espacio para Mayores,99,Barrio_39,11,Distrito_14,EN MANTENIMIENTO,419382.9404719253,4467215.003697115,ETRS89,40.58470799988753,-3.503572698969686,AVENIDA,Calle_20,125,28008.0,Parque_92,,2023-10-25,,,Infantiles,,46.0
AR_498608,Espacio para Mayores,3,Barrio_84,7,Distrito_4,OPERATIVO,438671.7865526935,4475089.195868382,ETRS89,40.27912778344559,-3.54311676931721,AVENIDA,Calle_79,113,28004.0,Parque_84,,2024-07-25,,,Deportivas,,38.0
AR_8748,Parque Infantil,93,Barrio_29,8,Distrito_13,EN MANTENIMIENTO,415982.9674109748,4460264.971080231,ETRS89,40.133974516915494,-3.542750944042934,CALLE,Calle_49,23,28027.0,Parque_93,,2022-11-24,,,Mayores,,18.0
AR_549852,Parque Infantil,39,Barrio_46,21,Distrito_10,EN MANTENIMIENTO,429159.3853900964,4474751.5944465725,ETRS89,40.4611976255941,-3.5625560782508616,CALLE,Calle_82,41,28017.0,Parque_87,,2023-03-29,,,Mayores,,40.0
AR_49356,Parque Infantil,62,Barrio_80,8,Distrito_12,OPERATIVO,406355.90279951337,4469079.350791967,ETRS89,40.3407595008634,-3.510655136858327,CALLE,Calle_69,83,28033.0,Parque_49,,2023-04-24,,,Deportivas,,32.0
AR_341017,Parque Infantil,46,Barrio_31,9,Distrito_20,EN MANTENIMIENTO,410978.2694789658,4471896.582965724,ETRS89,40.04025940702131,-3.550107956104882,CALLE,Calle_93,50,28031.0,Parque_57,,2022-12-19,,,Mayores,,31.0
AR_244368,Parque Infantil,84,Barrio_65,5,Distrito_6,EN MANTENIMIENTO,430089.42992993724,4466159.832201684,ETRS89,40.735639998506045,-3.594324513533074,AVENIDA,Calle_87,68,28039.0,Parque_53,,2023-09-14,,,Infantiles,,20.0
AR_786474,Zona Deportiva,65,Barrio_53,10,Distrito_19,EN MANTENIMIENTO,427972.0551465478,4472069.934595839,ETRS89,40.944262813408926,-3.5283753210454636,AVENIDA,Calle_38,113,28043.0,Parque_87,,2023-08-08,,,Infantiles,,11.0
AR_330043,Parque Infantil,81,Barrio_76,12,Distrito_15,OPERATIVO,414715.71328695153,4469427.18768412,ETRS89,40.93122401903978,-3.5760502454567313,CALLE,Calle_61,21,28017.0,Parque_73,,2023-06-07,,,Mayores,,38.0
AR_878970,Espacio para Mayores,43,Barrio_15,21,Distrito_11,EN MANTENIMIENTO,408804.61133935855,4468669.082741173,ETRS89,40.56655771600992,-3.5916897696975085,AVENIDA,Calle_75,82,28016.0,Parque_97,,2023-07-09,,,Infantiles,,44.0
AR_103886,Zona Deportiva,82,Barrio_96,15,Distrito_2,EN MANTENIMIENTO,439456.0132769785,4461211.3973562755,ETRS89,40.47051028277134,-3.585639009619149,AVENIDA,Calle_45,146,28049.0,Parque_59,,2023-07-25,,,Mayores,,19.0
AR_562119,Espacio para Mayores,93,Barrio_83,3,Distrito_3,OPERATIVO,410702.39036130183,4475121.620848417,ETRS89,40.07331347517268,-3.5436126294995125,AVENIDA,Calle_87,42,28013.0,Parque_85,,2024-05-20,,,Infantiles,,24.0
AR_997280,Espacio para Mayores,48,Barrio_9,14,Distrito_21,EN MANTENIMIENTO,416128.3978412533,4465430.0169824455,ETRS89,40.95637731946708,-3.5686387666396806,AVENIDA,Calle_3,122,28047.0,Parque_80,,2023-03-30,,,Deportivas,,24.0
AR_402505,Parque Infantil,19,Barrio_1,12,Distrito_5,OPERATIVO,400893.3735772246,4469088.731557248,ETRS89,40.574922061573155,-3.541636540026543,AVENIDA,Calle_34,28,28038.0,Parque_27,,2023-08-11,,,Mayores,,23.0
AR_976522,Zona Deportiva,56,Barrio_22,1,Distrito_8,OPERATIVO,403091.1301591724,4468398.417969867,ETRS89,40.07514715681731,-3.577834943773777,AVENIDA,Calle_79,113,28024.0,Parque_71,,2023-05-20,,,Deportivas,,49.0
AR_283681,Espacio para Mayores,67,Barrio_16,21,Distrito_17,OPERATIVO,447851.1018341373,4468023.139309946,ETRS89,40.3920789151433,-3.5614496916124883,AVENIDA,Calle_25,102,28004.0,Parque_3,,2024-07-05,,,Mayores,,43.0
AR_907408,Parque Infantil,18,Barrio_58,19,Distrito_20,OPERATIVO,405321.4212934271,4472553.3944712095,ETRS89,40.85589145213315,-3.5464916698095057,CALLE,Calle_79,38,28026.0,Parque_59,,2023-06-01,,,Mayores,,44.0
AR_992307,Espacio para Mayores,78,Barrio_48,3,Distrito_14,OPERATIVO,442777.4715593435,4460506.334920261,ETRS89,40.57110946715849,-3.5593021448375635,AVENIDA,Calle_24,1,28026.0,Parque_87,,2023-12-31,,,Infantiles,,34.0
AR_533712,Parque Infantil,95,Barrio_61,17,Distrito_13,EN MANTENIMIENTO,442884.0741374438,4462839.229117587,ETRS89,40.07692978468164,-3.588739934729277,AVENIDA,Calle_12,72,28016.0,Parque_5,,2023-10-15,,,Deportivas,,45.0
AR_478865,Parque Infantil,49,Barrio_11,14,Distrito_12,EN MANTENIMIENTO,420869.8521443384,4461063.906458937,ETRS89,40.95809091740716,-3.5328350656387357,AVENIDA,Calle_27,11,28033.0,Parque_8,,2023-03-11,,,Mayores,,6.0
AR_37032,Zona Deportiva,24,Barrio_7,15,Distrito_19,EN MANTENIMIENTO,405315.13212070393,4474899.40079969,ETRS89,40.29171922690427,-3.5738719276674438,CALLE,Calle_49,136,28002.0,Parque_48,,2022-11-23,,,Infantiles,,45.0
AR_257572,Zona Deportiva,34,Barrio_97,7,Distrito_9,EN MANTENIMIENTO,417971.3799331123,4461866.095957914,ETRS89,40.04581170991716,-3.5453094688099362,CALLE,Calle_92,45,28006.0,Parque_74,,2023-07-09,,,Deportivas,,13.0
AR_232073,Zona Deportiva,9,Barrio_81,11,Distrito_18,EN MANTENIMIENTO,422518.4815055918,4465007.075614684,ETRS89,40.3474460050307,-3.5555315804143315,CALLE,Calle_54,135,28038.0,Parque_40,,2023-09-01,,,Mayores,,34.0
AR_805901,Espacio para Mayores,52,Barrio_92,2,Distrito_19,EN MANTENIMIENTO,443788.87547493743,4463339.270096832,ETRS89,40.05687688166137,-3.5209540572477485,CALLE,Calle_61,9,28045.0,Parque_14,,2023-04-23,,,Infantiles,,23.0
AR_328975,Zona Deportiva,60,Barrio_22,2,Distrito_21,OPERATIVO,440448.7365426977,4468627.034829148,ETRS89,40.09125789595987,-3.5778900062334063,AVENIDA,Calle_44,26,28009.0,Parque_59,,2024-01-05,,,Infantiles,,6.0
AR_499614,Espacio para Mayores,63,Barrio_54,5,Distrito_18,OPERATIVO,430337.03384369664,4463247.192067628,ETRS89,40.125269681328156,-3.534144925511566,AVENIDA,Calle_82,10,28043.0,Parque_24,,2022-11-15,,,Infantiles,,28.0
AR_655360,Parque Infantil,64,Barrio_77,18,Distrito_14,OPERATIVO,421409.702801792,4460534.223509354,ETRS89,40.47188246498905,-3.5287125113534303,AVENIDA,Calle_50,131,28049.0,Parque_92,,2022-11-26,,,Deportivas,,46.0
AR_611513,Espacio para Mayores,38,Barrio_42,5,Distrito_9,OPERATIVO,409359.65876787563,4461569.801028689,ETRS89,40.255184157822924,-3.5039997103784404,CALLE,Calle_32,99,28010.0,Parque_27,,2023-01-11,,,Infantiles,,32.0
AR_257279,Parque Infantil,96,Barrio_73,9,Distrito_8,EN MANTENIMIENTO,421394.6309566604,4461151.536540994,ETRS89,40.82849061971475,-3.5573983119555037,CALLE,Calle_77,120,28035.0,Parque_47,,2023-07-28,,,Infantiles,,26.0
AR_173168,Espacio para Mayores,13,Barrio_39,19,Distrito_17,EN MANTENIMIENTO,441559.2559198996,4476535.759755689,ETRS89,40.02379900731129,-3.5052348333720658,CALLE,Calle_24,86,28028.0,Parque_57,,2022-12-27,,,Deportivas,,17.0
AR_644800,Zona Deportiva,21,Barrio_12,4,Distrito_20,EN MANTENIMIENTO,438842.33224991744,4468323.740935943,ETRS89,40.58896941639317,-3.5260070321350225,CALLE,Calle_32,99,28045.0,Parque_47,,2023-06-18,,,Infantiles,,8.0
AR_637417,Espacio para Mayores,10,Barrio_72,1,Distrito_18,EN MANTENIMIENTO,406055.98095047876,4468787.373228163,ETRS89,40.81272178406903,-3.552842237717038,AVENIDA,Calle_79,18,28040.0,Parque_57,,2023-07-15,,,Infantiles,,24.0
AR_518473,Zona Deportiva,25,Barrio_73,18,Distrito_21,OPERATIVO,410880.2287135405,4464828.137420592,ETRS89,40.57699203720313,-3.551451099209568,CALLE,Calle_53,119,28014.0,Parque_63,,2023-04-13,,,Deportivas,,42.0
AR_562089,Zona Deportiva,6,Barrio_76,20,Distrito_4,EN MANTENIMIENTO,420760.17327286414,4466274.908457773,ETRS89,40.64317342165931,-3.589363549025161,CALLE,Calle_61,113,28043.0,Parque_36,,2024-09-14,,,Infantiles,,5.0
AR_178398,Zona Deportiva,23,Barrio_50,6,Distrito_6,EN MANTENIMIENTO,413866.6691762412,4469830.870548649,ETRS89,40.58886729464981,-3.525636870328373,CALLE,Calle_59,107,28049.0,Parque_88,,2023-01-01,,,Deportivas,,44.0
AR_670037,Espacio para Mayores,79,Barrio_59,3,Distrito_7,OPERATIVO,414513.82202167285,4472126.2082140315,ETRS89,40.71615706645637,-3.5748971295693917,CALLE,Calle_82,127,28048.0,Parque_2,,2023-01-12,,,Mayores,,20.0
AR_139698,Parque Infantil,43,Barrio_2,1,Distrito_7,EN MANTENIMIENTO,411728.39141905477,4476372.779365148,ETRS89,40.837368582903366,-3.5217536725189533,CALLE,Calle_84,77,28016.0,Parque_53,,2023-04-19,,,Infantiles,,5.0
AR_924570,Parque Infantil,58,Barrio_59,10,Distrito_7,EN MANTENIMIENTO,412355.5861755828,4469071.822969364,ETRS89,40.33893574877258,-3.579578879158111,CALLE,Calle_37,129,28028.0,Parque_97,,2024-03-20,,,Deportivas,,7.0
